segment_id,emotion,valence,arousal,sentence_index,sentence_korean,endings_found,split,anger,disgust,fear,happiness,neutral,sadness,surprise
Sess08_script05_F016,happiness,4.9,4.9,1,o/ N/ 아 s/ 어떡해 어떡해.,어 | 어,train,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Sess08_script05_M020,happiness,5.0,5.0,1,야 b/ 나 나 나좀 꼬집어줘 어?,어,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_M020,happiness,5.0,5.0,2,l/ 야 이게 진짜야?,야,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_F017,happiness,4.8,4.9,1,오빠 얼마든지 꼬집어줄게 n/ o/,ᆯ게,train,0.0,0.0,0.0,0.8,0.0,0.0,0.2
Sess08_script05_M021,happiness,4.9,4.9,1,s/ 야 l/ 아프게 꼬집으면 어떡해.,어,train,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sess08_script05_F018,happiness,4.8,4.8,1,o/ N/ 아 제대로 꼬집어야 꿈인지 아닌지 알 수 있지.,지,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_M022,happiness,4.9,4.9,1,어 b/ 어 야 나 심장 뛰는 거 봐.,어,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_M022,happiness,4.9,4.9,2,b/ 아 미칠 거 같다.,다,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_F019,happiness,4.9,4.8,1,아 사랑하는 오빠님 나 잊지마 나 잊으면 안돼?,어 | 어,train,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sess08_script05_F022,happiness,4.3,3.9,1,오빠 내가 오빠 잘 될줄 (알았다니까),다니까,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess08_script05_M026,happiness,4.1,3.8,1,(알았다니까+아 야) 됐고.,고,train,0.1,0.0,0.0,0.5,0.4,0.0,0.0
Sess08_script05_F023,happiness,4.6,4.0,1,n/ 오빠 내 친구 은지랑 소개팅 하고 싶다고 했지?,지,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess08_script05_F023,happiness,4.6,4.0,2,내가 바로 주선해볼게.,ᆯ게,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess08_script05_M027,happiness,4.6,3.9,1,o/ b/ 아 이거 돈이 좋긴 좋네.,네,train,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sess08_script05_F024,happiness,4.4,4.0,1,o/ N/ 지금 전화 걸게.,ᆯ게,train,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Sess08_script05_F024,happiness,4.4,4.0,2,나 친구들 많아.,어,train,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Sess08_script05_M028,happiness,4.8,4.3,1,아이 진작에 그럴 것이지.,지,train,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sess08_script05_M029,happiness,4.7,4.1,1,너 얼마 필요하냐?,냐,train,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sess08_script05_F026,happiness,4.9,4.3,1,(진짜+어) 진짜 진짜지?,지,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_F026,happiness,4.9,4.3,2,l/ 오빠 나 진짜 오빠가 짱이야.,야,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_F026,happiness,4.9,4.3,3,최고야.,야,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_M030,happiness,4.5,3.8,1,(응+아) 1억이라.,라,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess08_script05_M030,happiness,4.5,3.8,2,b/ o/ l/ 아 좋아 돈 찾으면 내가 바로 현금으로 줄게.,어 | ᆯ게,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess08_script05_F027,happiness,4.9,4.9,1,o/ N/ s/ 오빠 생각만 해도 나 너무 좋아.,어,train,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Sess08_script05_M031,happiness,4.7,4.1,1,o/ 아 나도 너무 놀라서 이게 b/ 꿈인가 생시인가 싶다.,다,train,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sess08_script05_M032,happiness,4.6,3.7,1,내일 날 밝으면은 b/ 이제 고주홍의 시대가 열린다 이거야.,ᆫ다 | 야,train,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Sess08_script05_M032,happiness,4.6,3.7,2,두고봐 내가 이 돈으로 세상을 깜짝 놀라게 할거니까.,니까,train,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Sess08_impro01_F013,anger,2.0,2.8,1,(갑자기+윤찬 대리) 우리가 지금 그런 말들을 다 모르고 지금 불렀을까요?,을까요,train,0.4,0.2,0.0,0.0,0.4,0.0,0.0
Sess08_impro01_M013,anger,1.8,3.6,1,전혀 지금 알지 못하고 말씀하시는 거 같아서 제가 다시 한번 말씀드리는 겁니다.,ᆸ니다,train,0.7,0.0,0.0,0.0,0.1,0.0,0.2
Sess08_impro01_M013,anger,1.8,3.6,2,아니 그때 처음에도 제가 다 말씀드렸고 할 때마다 항상 보고드렸는데 왜 이제 와가지고 저만 저만 징계위원회를 한다고요?,ᆫ다고요,train,0.7,0.0,0.0,0.0,0.1,0.0,0.2
Sess08_impro01_F014,anger,2.0,2.7,1,이 프로젝트에 담당 책임자는 윤찬 대리잖아요.,잖아요,train,0.2,0.1,0.0,0.0,0.7,0.0,0.0
Sess08_impro01_M014,anger,1.8,3.7,1,사인해주신 건 부장님이잖아요.,잖아요,train,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Sess08_impro01_F015,anger,2.3,2.8,1,그렇죠.,죠,train,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sess08_impro01_F015,anger,2.3,2.8,2,우선 저도 위에서 보고받은 상황이라 이 정도로 밖에 말 못 해주겠네요.,네요,train,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sess08_impro01_M016,anger,2.1,3.2,1,알겠습니다.,습니다,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess08_impro01_M016,anger,2.1,3.2,2,저도 그럼 징계위원회에서 그냥 제가 하고싶은 말을 좀 할게요 그러면.,ᆯ게요,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess08_impro01_M017,anger,1.8,3.7,1,이거는 저 혼자 저 혼자 그렇게 제가 책임을 지금 맡아서 하는게 아니고 처음부터 다 보고 받았고 전무님이랑 부장님께 처음 어떻게 보고받았는지 b/ 제가 그때 제가 그때 있었던 제 우리 했던 대화들 녹음본도 다 있거든요.,거든요,train,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Sess08_impro01_M017,anger,1.8,3.7,2,제가 징계위원회에서 다 제가 알아서 제가 할테니까는 (그렇게 해주세요 그러면은),세요,train,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Sess08_impro01_F017,anger,2.0,3.0,1,(지금 무슨 말을 하는 거야 김대리+그렇게 해주세요 그러면은) 김 대리 (뭘),야 | 세요,train,0.2,0.1,0.0,0.0,0.4,0.0,0.3
Sess08_impro01_M018,anger,1.6,3.8,1,(뭘+팩트를) 전달하겠 하겠다구요.,다구요,train,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Sess08_impro01_F018,anger,2.0,3.0,1,뭘 녹음했다구요?,다구요,train,0.2,0.1,0.0,0.0,0.4,0.0,0.3
Sess08_impro01_M019,anger,1.7,3.8,1,처음에 일 받았을 때 저한테 어떻게 이래라 저래라 항 하신 거 다 녹음본 있다구요.,다구,train,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Sess08_impro01_F019,anger,2.4,3.2,1,l/ 아니 김대리 지금 그 녹음본 있으면 뭐 어떻게 할 수 있을 줄 알아요?,어요,train,0.3,0.2,0.0,0.0,0.3,0.0,0.2
Sess08_impro01_M020,anger,1.8,3.8,1,(김 대리+모르죠) 그거는 아이 알겠고 제가 알아서 할게요 그럼 그런 식으로.,죠 | ᆯ게요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro01_M021,anger,1.6,4.3,1,알겠죠?,죠,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro01_M021,anger,1.6,4.3,2,지금 (김 대리 흥분을 가라앉혀야+지금 아 잠시만요) 지금 혹 전무님하고 부장님만 살겠다고 나가신 거 같은데.,요 | 은데,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro01_F020,anger,2.3,3.5,1,아 이게 무슨 소리에요 김 대리.,에요,train,0.5,0.0,0.0,0.0,0.3,0.0,0.2
Sess08_impro01_M022,anger,1.5,4.6,1,제가 이중장부 있는 것도 다 알거든요.,거든요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro01_M022,anger,1.5,4.6,2,제가 징계위원회 위원회에서 다 까발릴 거니까는 (잠깐만 잠깐만+알아서 알아서 하시고요) 아 됐고요.,고,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro01_M022,anger,1.5,4.6,3,n/ 더 이상은 저한테 말 시키지 마시고요.,고,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro01_M022,anger,1.5,4.6,4,저도 제가 (알아서 혼자 싸우겠습니다+이중장부라니 김대리) 안녕히 계시고요.,습니다 | 고요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro01_M022,anger,1.5,4.6,5,알겠습니다.,습니다,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro01_M022,anger,1.5,4.6,6,저 나가보겠습니다.,습니다,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro02_F005,happiness,4.3,3.2,1,아으 진짜 o/ 얼른 씻고 밥 먹어.,어,train,0.0,0.0,0.0,0.6,0.3,0.0,0.1
Sess08_impro02_F009,happiness,4.4,3.4,1,o/ 네 네 네네 조용진 씨 덕분에 제가 편히 살고 있습니다.,습니다,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess08_impro02_M018,happiness,4.1,3.4,1,l/ 내가 아주 아주 아주 듬뿍 발라줄게 그 약 가져와봐.,어,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess08_impro02_M018,happiness,4.1,3.4,2,(어딨냐),냐,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess08_impro02_F018,happiness,4.3,3.3,1,(어딨냐+아 제가) 또 가져와야돼요.,냐 | 어요,train,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Sess08_impro02_M019,happiness,4.4,3.8,1,o/ N/ 아 제가 제가 가져올게요.,ᆯ게요,train,0.0,0.0,0.0,0.7,0.2,0.0,0.1
Sess08_impro02_M019,happiness,4.4,3.8,2,제가 가져올게요 제가 이게 어딨었지 어따 뒀지?,ᆯ게요 | 지,train,0.0,0.0,0.0,0.7,0.2,0.0,0.1
Sess08_impro02_F019,happiness,4.3,3.3,1,아 저깄잖아.,잖아,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess08_impro02_F021,happiness,4.2,3.2,1,o/ 아 그래도 아파.,어,train,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Sess08_impro02_F021,happiness,4.2,3.2,2,살살해주세요.,세요,train,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Sess08_impro02_F027,happiness,4.4,3.6,1,o/ N/ 오빠가 u/ 난리쳤잖아.,잖아,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess08_impro02_F027,happiness,4.4,3.6,2,c/ u/ 살려주세요.,세요,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess08_impro02_F027,happiness,4.4,3.6,3,(애가 안 깨요+아 그때 내가 왜 그랬을까 아참) 왜 그러긴 날 너무 사랑해서 그랬지.,어요 | 을까 | 지,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess08_impro02_F029,happiness,4.4,3.3,1,나 사랑해?,어,train,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Sess08_impro02_M029,happiness,4.4,3.4,1,l/ 안 사랑하는데?,는데,train,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Sess08_impro02_F030,happiness,3.2,2.8,1,어 무슨 소리야 여보.,야,train,0.3,0.0,0.0,0.1,0.3,0.1,0.2
Sess08_impro02_M030,happiness,4.8,4.0,1,l/ 아 너무 사랑하지.,지,train,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Sess08_impro02_M039,happiness,4.4,3.6,1,(우리 윤서는 어떻+난 그때도) 죽을라 그랬어.,어,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess08_impro02_M039,happiness,4.4,3.6,2,너 응급실 실려간 날도 나 (죽을라 그랬어 아 그래+지금까지 안 죽고 잘 살아 있네요) 너 살아있으니까.,어 | 네요 | 으니까,train,0.0,0.0,0.0,0.7,0.3,0.0,0.0
Sess08_impro02_M040,happiness,4.0,3.1,1,b/ 아 알았어.,어,train,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Sess08_impro02_M040,happiness,4.0,3.1,2,그러면 윤서 윤서 빨리 시집만 보내고 너 죽으면 나도 빠로 빨리 따라 죽을게.,을게,train,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Sess08_impro02_M041,happiness,4.2,3.3,1,알았어 알았어.,어 | 어,train,0.1,0.0,0.0,0.5,0.4,0.0,0.0
Sess08_impro02_M041,happiness,4.2,3.3,2,b/ 아 나 배고파.,어,train,0.1,0.0,0.0,0.5,0.4,0.0,0.0
Sess08_impro02_F042,happiness,4.1,3.3,1,o/ 아 알았어 얼른 들어가.,어 | 어,train,0.0,0.0,0.0,0.3,0.7,0.0,0.0
Sess08_impro03_F006,sadness,2.3,2.7,1,갑자기 그런 생각이 왜 들어?,어,train,0.1,0.0,0.0,0.0,0.7,0.0,0.2
Sess08_impro03_F006,sadness,2.3,2.7,2,무슨 일 진짜 없었어?,어,train,0.1,0.0,0.0,0.0,0.7,0.0,0.2
Sess08_impro03_M012,anger,2.2,3.3,1,아 김 부장이 자꾸 나한테 뭐라 하는 거야.,야,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess08_impro03_M013,anger,1.9,3.6,1,살다보면 다 그런 거야?,야,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess08_impro03_M013,anger,1.9,3.6,2,살다보면 그냥 다 그렇다고?,다고,train,0.6,0.0,0.0,0.0,0.4,0.0,0.0
Sess08_impro03_M014,sadness,1.6,2.7,1,b/ 아니 나 헤어졌어.,어,train,0.1,0.0,0.0,0.0,0.2,0.7,0.0
Sess08_impro03_M014,sadness,1.6,2.7,2,오늘 얘기하고 왔는데 b/ 그게 나 괜찮 그게 날 거 같아.,어,train,0.1,0.0,0.0,0.0,0.2,0.7,0.0
Sess08_impro03_M014,sadness,1.6,2.7,3,헤 헤어지는게 날 거 같아.,어,train,0.1,0.0,0.0,0.0,0.2,0.7,0.0
Sess08_impro03_F013,sadness,2.5,2.8,1,엄마가 미안해.,어,train,0.0,0.0,0.0,0.0,0.6,0.4,0.0
Sess08_impro03_M015,sadness,2.0,2.4,1,아이 뭐 엄마가 미안해.,어,train,0.0,0.0,0.0,0.0,0.4,0.6,0.0
Sess08_impro03_F014,sadness,2.5,2.6,1,아들이 힘들었을건데.,ᆫ데,train,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Sess08_impro03_M016,sadness,1.6,2.5,1,아 내가 그렇게 별론가?,ᆫ가,train,0.4,0.0,0.0,0.0,0.2,0.4,0.0
Sess08_impro03_M016,sadness,1.6,2.5,2,b/ 하아 좆같네 진짜 시발.,네,train,0.4,0.0,0.0,0.0,0.2,0.4,0.0
Sess08_impro03_F015,sadness,2.6,2.8,1,다 얘기해 봐.,어,train,0.0,0.0,0.0,0.0,0.8,0.2,0.0
Sess08_impro03_M017,anger,2.1,2.9,1,아 뭘 얘기해 됐어 아 씨.,어,train,0.5,0.0,0.0,0.0,0.3,0.2,0.0
Sess08_impro03_M018,anger,1.4,3.8,1,아니 왜 아 씨 아니 왜 나한테만 이런 일이 생기는 거야.,야,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro03_M018,anger,1.4,3.8,2,아 짜증나.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro03_M018,anger,1.4,3.8,3,n/ 아 나는 그냥 다 짜증나 지금 아.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro03_F016,anger,2.5,2.7,1,짜증내고 싶으면 짜증내고 울고 싶으면 울어도 돼.,어,train,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sess08_impro03_M019,anger,1.8,3.5,1,말은 쉽지.,지,train,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Sess08_impro03_M019,anger,1.8,3.5,2,엄만 말을 너무 쉽게 해.,어,train,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Sess08_impro03_M020,anger,1.7,2.7,1,(헤어지고+아 또) 아빠 얘길 왜 해 씨.,어,train,0.4,0.0,0.0,0.0,0.3,0.3,0.0
Sess08_impro03_M021,sadness,2.0,2.8,1,근데 인생이 왤케 맵냐?,냐,train,0.0,0.0,0.0,0.0,0.2,0.8,0.0
Sess08_impro03_M021,sadness,2.0,2.8,2,b/ 그 왜 맵냐 아 너무 힘들다.,냐 | 다,train,0.0,0.0,0.0,0.0,0.2,0.8,0.0
Sess08_impro03_F022,sadness,3.1,2.8,1,울고 싶으면 울어.,어,train,0.0,0.0,0.0,0.0,0.6,0.4,0.0
Sess08_impro03_F022,sadness,3.1,2.8,2,b/ 엄마 너 마음 알아.,어,train,0.0,0.0,0.0,0.0,0.6,0.4,0.0
Sess08_impro03_M023,sadness,2.0,2.3,1,아이 그냥 b/ 모르겠어 그냥 엄마한테 투정부리고 싶었나봐.,어 | 어,train,0.0,0.0,0.0,0.0,0.3,0.7,0.0
Sess08_impro03_F023,sadness,2.1,2.9,1,b/ 너 아빠 돌아가시고 나 정말 힘들었을 때 그때 너가 있어서 견뎠어.,어,train,0.0,0.0,0.0,0.0,0.3,0.7,0.0
Sess08_impro03_F023,sadness,2.1,2.9,2,우리 아들이 힘들면 엄마도 너무 힘들어.,어,train,0.0,0.0,0.0,0.0,0.3,0.7,0.0
Sess08_impro03_M024,sadness,2.2,2.3,1,알았어.,어,train,0.0,0.0,0.0,0.0,0.4,0.6,0.0
Sess08_impro04_M005,anger,2.0,3.2,1,오일은 당연히 넣잖아.,잖아,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_F005,anger,2.1,3.0,1,아 왜 화를 내시죠?,죠,train,0.6,0.1,0.0,0.0,0.2,0.0,0.1
Sess08_impro04_M009,anger,1.9,2.8,1,제가 봤을 때 우현 씨는요.,요,train,0.7,0.2,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M009,anger,1.9,2.8,2,b/ 관심이 요리에 없어 무슨 말인지 알아요?,어요,train,0.7,0.2,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M010,anger,1.9,3.3,1,요리에 너에 관심이 요리에 안 가 있다고 다 바깥에야.,야,train,0.6,0.3,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M010,anger,1.9,3.3,2,뭐 인터넷 SNS나 하면서 뭐 그렇게 요리할 거야?,야,train,0.6,0.3,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M011,anger,1.7,3.7,1,(저랑+아니) 전문가인 내 입맛 내 혀를 만족시켜야지.,어야지,train,0.8,0.2,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_M011,anger,1.7,3.7,2,어디서 어디서 무슨 언론 이런 얘기를 하고 있어.,어,train,0.8,0.2,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_M011,anger,1.7,3.7,3,요리 하는데 아니야?,야,train,0.8,0.2,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_F012,anger,1.6,4.2,1,지금 저랑 싸우자는 거예요?,예요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_F012,anger,1.6,4.2,2,문제가 있으면 정확히 말씀해주세요.,세요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_M012,anger,1.7,3.0,1,(주방적인 주관적인 의견만+우현 씨) 우현 씨 알았어.,어,train,0.4,0.3,0.0,0.0,0.3,0.0,0.0
Sess08_impro04_M013,anger,1.8,3.2,1,요리에 좀 관심이 있었으면 좋겠어.,어,train,0.4,0.4,0.0,0.0,0.2,0.0,0.0
Sess08_impro04_M013,anger,1.8,3.2,2,이 요 이 이 우리 여기 식당 b/ 그렇게 뭐 홍보만 하고 마케팅만 하고 되겠어?,어,train,0.4,0.4,0.0,0.0,0.2,0.0,0.0
Sess08_impro04_F014,anger,1.7,3.4,1,그럼 주방장님이 하는 방식은 어떤건가요?,ᆫ가,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_F015,anger,1.6,4.3,1,저도 이 주방 책임지는 주방장이였어요.,어요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_M018,anger,1.8,4.0,1,b/ 우현씨 지금 그 자존심으로 요리를 좀 하란말이야.,야,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M019,anger,1.7,4.2,1,그 지금 기분 나쁘죠?,죠,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M019,anger,1.7,4.2,2,그 기분 나쁜 걸 원동력 삼아서 요리에 좀 신경을 좀 더 쓰라고 노력을 더 하라고 알겠어?,어,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M019,anger,1.7,4.2,3,그래야지 좀 나아지겠지.,지,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M019,anger,1.7,4.2,4,주방에 안 들어오겠다고요?,다고요,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M019,anger,1.7,4.2,5,이렇게 그냥 끝낼거야?,야,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M019,anger,1.7,4.2,6,이렇게 나갈거야?,야,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M019,anger,1.7,4.2,7,이게 뭐야.,야,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess08_impro04_M020,anger,1.6,4.1,1,(네+지금) 뭐하는 거야 우리가 지금.,야,train,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_M020,anger,1.6,4.1,2,이러자고 우리가 지금 여기서 같이 이렇게 싸우고 그러는거야?,야,train,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_F022,anger,1.4,4.5,1,네 좋아요.,어요,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_F022,anger,1.4,4.5,2,제가 주방장님 요리 먹고 감동하면 내가 당신 밑에서 진짜 개처럼 일한다.,ᆫ다,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_F022,anger,1.4,4.5,3,아 근데 당신 요리가 별 볼일 없으면 당신이 나가.,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess08_impro04_F022,anger,1.4,4.5,4,알겠어?,어,train,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sess02_script01_F001,happiness,3.9,3.2,1,음 맛있다.,다,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess02_script01_F001,happiness,3.9,3.2,2,b/ n/ 왜 자기 왜 안 먹어?,어,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess02_script01_M001,happiness,2.6,2.7,1,아이 천천히좀 먹어.,어,train,0.0,0.1,0.0,0.0,0.8,0.1,0.0
Sess02_script01_M001,happiness,2.6,2.7,2,n/ 햄버거 어디 안 도망가.,어,train,0.0,0.1,0.0,0.0,0.8,0.1,0.0
Sess02_script01_M001,happiness,2.6,2.7,3,n/ b/ 아이 콜라도 좀 먹고.,고,train,0.0,0.1,0.0,0.0,0.8,0.1,0.0
Sess02_script01_F006,anger,2.0,3.2,1,아 뭐야.,야,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess02_script01_F006,anger,2.0,3.2,2,나 말 안해.,어,train,0.8,0.1,0.0,0.0,0.1,0.0,0.0
Sess02_script01_M006,anger,3.0,4.0,1,아이 아니 b/ 내 뜻은 그게 아니라 갑자기 물어보니까 당황해서 그렇지.,지,train,0.0,0.0,0.1,0.0,0.0,0.0,0.9
Sess02_script01_M007,happiness,3.9,3.4,1,우리 여진인 꿈이 뭐야?,야,train,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Sess02_script01_F007,happiness,3.9,3.7,1,l/ 궁금해?,어,train,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Sess02_script01_M008,happiness,3.8,3.2,1,궁금해.,어,train,0.0,0.0,0.0,0.4,0.6,0.0,0.0
Sess02_script01_F009,happiness,3.4,3.6,1,o/ 아 뭐 어때.,어,train,0.2,0.0,0.0,0.5,0.2,0.0,0.1
Sess02_script01_F009,happiness,3.4,3.6,2,나 오빠 여잔데.,ᆫ데,train,0.2,0.0,0.0,0.5,0.2,0.0,0.1
Sess02_script01_M010,happiness,4.1,3.8,1,아 아니 그게 아니라 u/ 갑자기 물어보니까 당황스러워서 그렇지.,지,train,0.0,0.0,0.0,0.7,0.0,0.0,0.3
Sess02_script01_M011,sadness,3.5,3.2,1,근데 n/ 꿈은 왜 물어본 거야?,야,train,0.0,0.0,0.0,0.2,0.6,0.0,0.2
Sess02_script01_F012,happiness,3.9,3.2,1,(고+오) o/ 맛있겠다.,다,train,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Sess02_script01_F015,anger,2.0,3.7,1,나야말로 뭐 오빠랑 누가 결혼한대?,ᆫ대,train,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Sess02_script01_M016,anger,3.5,3.1,1,아 방금 한다고 했잖아.,잖아,train,0.0,0.0,0.0,0.3,0.1,0.0,0.6
Sess02_script01_F016,anger,1.8,3.5,1,하도 불쌍하구 보잘것 없어 보여가지고 해준다고 한 거지.,지,train,0.5,0.1,0.0,0.0,0.2,0.2,0.0
Sess02_script01_F016,anger,1.8,3.5,2,b/ 내가 당신처럼 어리버리한 남자를 뭐가 좋다고 결혼을 해.,어,train,0.5,0.1,0.0,0.0,0.2,0.2,0.0
Sess02_script01_F017,sadness,1.6,2.5,1,아 됐어.,어,train,0.2,0.0,0.0,0.0,0.1,0.7,0.0
Sess02_script01_M018,sadness,3.4,3.1,1,b/ 이거 b/ 널 위해서 준비했다.,다,train,0.0,0.0,0.0,0.1,0.9,0.0,0.0
Sess02_script01_F018,happiness,3.8,3.2,1,그게 뭔데.,ᆫ데,train,0.0,0.0,0.0,0.6,0.1,0.0,0.3
Sess02_script01_M019,happiness,3.2,3.3,1,아이 어서 봐봐.,어,train,0.0,0.0,0.0,0.2,0.7,0.1,0.0
Sess02_script01_F022,sadness,3.4,3.8,1,l/ 아 진짜 오빠 아 웃긴다.,ᆫ다,train,0.1,0.1,0.0,0.7,0.0,0.0,0.1
Sess02_script01_M022,sadness,3.0,3.3,1,b/ 음 아이 이런 선물 받으니 어이가 없지?,지,train,0.0,0.0,0.0,0.0,0.3,0.7,0.0
Sess02_script01_F023,sadness,3.2,3.6,1,b/ 아 우리들 만난지 100일 되는 날이라서 준비했다 뭐 이런 거야?,다 | 야,train,0.2,0.1,0.0,0.5,0.0,0.0,0.2
Sess02_script01_F028,happiness,4.2,3.9,1,대신 b/ 같이 살아야겠어.,어,train,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sess02_script01_F030,anger,3.1,3.8,1,아우 진짜 이 무능력한 남자야.,야,train,0.5,0.2,0.0,0.1,0.2,0.0,0.0
